stop_frisk_id,stop_frisk_date,stop_frisk_time,year2,month2,day2,stop_was_initiated,record_status_code,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,supervising_action_corresponding_activity_log_entry_reviewed,location_in_out_code,jurisdiction_code,jurisdiction_description,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,officer_not_explained_stop_description,other_person_stopped_flag,suspect_arrested_flag,suspect_arrest_offense,summons_issued_flag,summons_offense_description,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,frisked_flag,searched_flag,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,physical_force_cew_flag,physical_force_draw_point_firearm_flag,physical_force_handcuff_suspect_flag,physical_force_oc_spray_used_flag,physical_force_other_flag,physical_force_restraint_used_flag,physical_force_verbal_instruction_flag,physical_force_weapon_impact_flag,backround_circumstances_violent_crime_flag,backround_circumstances_suspect_known_to_carry_weapon_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,search_basis_admission_flag,search_basis_consent_flag,search_basis_hard_object_flag,search_basis_incidental_to_arrest_flag,search_basis_other_flag,search_basis_outline_flag,demeanor_code,demeanor_of_person_stopped,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,suspect_other_description,stop_location_precinct,stop_location_sector_code,stop_location_apartment,stop_location_full_address,stop_location_premises_name,stop_location_street_name,stop_location_x,stop_location_y,stop_location_zip_code,stop_location_patrol_boro_name,stop_location_boro_name,stop_id_anony,ask_for_consent_flg,consent_given_flg,stop_id
NA,2020-12-21,1899-12-31 15:03:00,2020,December,Monday,Based on C/W on Scene,APP,POF,66,SGT,66,NA,O,(null),(null),0,PETIT LARCENY,10,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CO,NORMAL,34,MALE,WHITE,5.9,160,THN,BRO,BRO,(null),66,A,(null),1657 E 3 ST,NA,E 3 ST,992316,161545,11230,PBBS,BROOKLYN,NA,N,N,9400
NA,2021-12-03,23:14:00,2021,December,Friday,Based on Radio Run,APP,POM,014,SGT,014,Y,O,P,PSB,2,ASSAULT,6,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),DE,ANGRY,32,MALE,BLACK,5.9,200,MED,BRO,BLK,GLASSES RED BIKE RED JACKET.,014,E,(null),W 42 ST && 7 AVE,NA,W 42 ST,987866,214721,NA,PBMS,MANHATTAN,NA,N,Y,8341
2017019010111,2017-10-30,1899-12-31 17:20:00,2017,October,Monday,Based on Radio Run,APP,POM,019,SGT,019,Y,O,P,PSB,0,ASSAULT,5,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),Y,N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,ASSAULT,46,MALE,WHITE,5.1,220,HEA,BRO,BLD,(null),19,D,(null),3 AVENUE && EAST 87 STREET,(null),3 AVENUE,997130,223272,(null),PBMN,MANHATTAN,NA,NA,NA,NA
NA,2019-06-05,1899-12-31 20:25:00,2019,June,Wednesday,Based on Radio Run,APP,POM,30,SGT,30,NA,(null),(null),(null),1,BURGLARY,8,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,(null),MALE,WHITE HISPANIC,5.6,160,MED,BRO,BLK,(null),26,C,(null),WEST 135 STREET && CONVENT AVENUE,NA,WEST 135 STREET,997846,237444,(null),PBMN,MANHATTAN,2735,N,N,NA
2017014010053,2017-06-26,1899-12-31 18:45:00,2017,June,Monday,Based on C/W on Scene,APP,POM,014,LT,014,Y,O,P,PSB,0,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,CPW,16,MALE,BLACK,5.8,150,HEA,BRO,BLK,(null),14,G,(null),WEST 35 STREET && 8 AVENUE,(null),WEST 35 STREET,986195,213562,(null),PBMS,MANHATTAN,NA,NA,NA,NA
2017090010105,2017-07-14,1899-12-31 17:20:00,2017,July,Friday,Based on C/W on Scene,APP,POM,803,SGT,803,N,I,H,Housing,1,CRIMINAL TRESPASS,15,Y,(null),Y,Y,CRIMINAL TRESPASS,N,(null),Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,UPSET,45,FEMALE,WHITE HISPANIC,5.5,170,MED,BLK,BLK,(null),90,C,3RD FL,24 HUMBOLDT STREET,(null),HUMBOLDT STREET,1000722,195093,(null),PBBN,BROOKLYN,NA,NA,NA,NA
2017043010147,2017-04-29,1899-12-31 00:01:00,2017,April,Saturday,Based on C/W on Scene,APP,POM,043,SGT,043,Y,(null),P,PSB,1,ROBBERY,15,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,ROBBERY,17,MALE,WHITE HISPANIC,5.11,150,THN,BRO,BLK,(null),43,C,(null),WESTCHESTER AVENUE && HARROD AVENUE,(null),WESTCHESTER AVENUE,1019194,241604,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2021-11-21,10:39:00,2021,November,Sunday,Based on Radio Run,APP,POF,013,LT,014,Y,O,P,PSB,2,PETIT LARCENY,2,Y,(null),Y,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,APPARENTLY NORMAL,40,MALE,WHITE,6.1,185,THN,GRN,BRO,BROWN JACKET GRAY PANTS BLACK HAT,013,C,(null),W 24 ST && BROADWAY,NA,W 24 ST,987271,209682,NA,PBMS,MANHATTAN,NA,N,N,7635
NA,2021-04-30,21:30:00,2021,April,Friday,Based on Self Initiated,APP,POM,806,(null),(null),(null),I,A,Trespass Affifavit Program,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,26,FEMALE,BLACK,5.6,160,MED,BRO,BLK,UNK,032,A,(null),200 W 131 ST,NA,W 131 ST,999110,235350,NA,PBMN,MANHATTAN,NA,N,N,2419
NA,2020-10-14,1899-12-31 00:09:00,2020,October,Wednesday,Based on Radio Run,APP,POM,115,SGT,115,NA,(null),(null),(null),1,BURGLARY,30,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,COOPERATIVE,34,MALE,WHITE HISPANIC,5.8,160,THN,BLK,BLK,(null),115,C,(null),37-30 77 ST,NA,77 ST,1014993,211903,11372,PBQN,QUEENS,NA,N,N,7619
2017101010065,2017-07-27,1899-12-31 14:30:00,2017,July,Thursday,Based on Radio Run,APP,SGT,101,LT,101,Y,O,H,Housing,1,CPW,15,Y,(null),Y,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,Y,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,Y,(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),Y,(null),(null),(null),DE,NERVOUS,16,MALE,BLACK,5.7,135,THN,BRO,BLK,(null),101,D,(null),353 BEACH 54 STREET,(null),BEACH 54 STREET,1044117,155693,(null),PBQS,QUEENS,NA,NA,NA,NA
7451,2018-08-28,1899-12-31 20:30:00,2018,August,Tuesday,Based on Radio Run,APP,POM,806,SGT,806,Y,O,H,Housing,3,ASSAULT,32,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,18,MALE,WHITE HISPANIC,5.9,220,HEA,BRO,BLK,BLACK SHIRT; BLACK SHORTS; BLACK SNEAKERS,32,D,(null),131 WEST 142 STREET,(null),WEST 142 STREET,1001225,237653,(null),PBMN,MANHATTAN,NA,NA,NA,NA
NA,2019-03-16,1899-12-31 20:15:00,2019,March,Saturday,Based on Radio Run,APP,POM,806,SGT,806,NA,O,H,Housing,1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),N,(null),S,(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),DE,CALM,31,MALE,BLACK,6.5,200,THN,BLK,BLK,BLUE PANTS RED STRIPE BABY BLUE SWEATER,26,B,(null),AMSTERDAM AVENUE && WEST 125 STREET,NA,AMSTERDAM AVENUE,996355,235615,(null),PBMN,MANHATTAN,2715,Y,Y,NA
7123,2018-08-16,1899-12-31 19:22:00,2018,August,Thursday,Based on Radio Run,APP,POM,115,LT,115,Y,O,P,PSB,0,BURGLARY,12,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,INDIFFERENT,31,MALE,WHITE HISPANIC,5.8,170,MED,BRO,BLK,N/A,115,B,(null),31-47 82 STREET,(null),82 STREET,1015865,215624,(null),PBQN,QUEENS,NA,NA,NA,NA
2104,2018-03-13,1899-12-31 17:10:00,2018,March,Tuesday,Based on Radio Run,APP,POM,20,SGT,20,Y,O,(null),(null),1,ASSAULT,5,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,CALM,14,MALE,BLACK,5.0999999999999996,130,THN,BRO,BLK,(null),20,I,(null),WEST 86 STREET && BROADWAY,(null),WEST 86 STREET,990757,226482,(null),PBMN,MANHATTAN,NA,NA,NA,NA
2017114010317,2017-10-07,1899-12-31 02:45:00,2017,October,Saturday,Based on C/W on Scene,APP,POF,114,LT,114,Y,(null),P,PSB,1,THEFT OF SERVICES,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),CM,THEFT OF SERVICES,24,MALE,BLACK,5.1,150,THN,BLK,BLK,BLACK,114,C,(null),ASTORIA BOULEVARD && STEINWAY STREET,(null),ASTORIA BOULEVARD,1009113,219613,(null),PBQN,QUEENS,NA,NA,NA,NA
10787,2018-12-22,1899-12-31 23:00:00,2018,December,Saturday,Based on Radio Run,APP,POM,807,LT,807,Y,I,H,Housing,0,ASSAULT,8,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,ANGRAY AND INTOX,23,MALE,BLACK,5.1100000000000003,180,MED,BRO,BLK,(null),42,A,(null),1428 WEBSTER AVENUE,(null),WEBSTER AVENUE,1010013,244242,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2021-09-08,12:43:00,2021,September,Wednesday,Based on Self Initiated,APP,POM,113,SGT,113,Y,O,(null),(null),1,OTHER,1,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,RECEPTIVE,36,MALE,BLACK,6.0,210,MED,BRO,BLK,BLACK SHIRT RED SHORTS BLACK HAT,113,C,(null),SUTPHIN BLVD && LINDEN BLVD,NA,SUTPHIN BLVD,1041407,189383,NA,PBQS,QUEENS,NA,N,N,5379
NA,2021-05-12,20:10:00,2021,May,Wednesday,Based on C/W on Scene,APP,POM,870,(null),(null),(null),(null),T,Transit,1,FORCIBLE TOUCHING,24,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,COOPERATIVE,23,FEMALE,BLACK,5.5,120,THN,BRO,BLK,TATTOOS ALL OVER HER FACE,075,C,(null),2718 PITKIN AVE,NA,PITKIN AVE,1019830,185333,NA,PBBN,BROOKLYN,NA,N,N,2568
NA,2019-03-23,1899-12-31 20:52:00,2019,March,Saturday,Based on Self Initiated,APP,POM,808,SGT,808,NA,I,H,Housing,1,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,APPARENTLY NORMAL,20,MALE,WHITE HISPANIC,5.6,150,MED,BRO,BLK,(null),43,A,LOBBY,1686 RANDALL AVENUE,NA,RANDALL AVENUE,1020983,236740,(null),PBBX,BRONX,4434,N,N,NA
2017120010147,2017-09-17,1899-12-31 01:20:00,2017,September,Sunday,Based on Self Initiated,APP,POM,120,SGT,120,Y,O,P,PSB,5,BURGLARY,5,Y,(null),Y,N,(null),N,(null),N,(null),(null),V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,EXCESSIVE SWEATING,20,MALE,BLACK,5.1,260,HEA,BRO,BLK,(null),120,A,(null),280 BROADWAY,(null),BROADWAY,951723,170457,(null),PBSI,STATEN IS,NA,NA,NA,NA
NA,2021-03-26,23:30:00,2021,March,Friday,Based on Radio Run,APP,POM,072,LT,072,Y,O,(null),(null),1,MAKING GRAFFITI,5,Y,(null),Y,Y,MAKING GRAFFITI,Y,OTHER,Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,CALM,16,MALE,WHITE HISPANIC,5.6,170,THN,BRO,BLK,(null),072,D,(null),6206 6 AVE,NA,6 AVE,979924,171277,NA,PBBS,BROOKLYN,NA,N,N,1729
NA,2021-12-16,00:40:00,2021,December,Thursday,Based on Self Initiated,APP,POM,184,SGT,184,Y,(null),(null),(null),1,CPW,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,NERVOUS,21,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),110,C,(null),MARTENSE AVE && 101 ST,NA,MARTENSE AVE,1023614,208604,NA,PBQN,QUEENS,NA,N,N,8682
NA,2019-04-26,1899-12-31 19:47:00,2019,April,Friday,Based on C/W on Scene,APP,POM,5,SGT,5,NA,O,(null),(null),2,CRIMINAL MISCHIEF,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,ANNOYED,(null),MALE,BLACK,6,200,MED,BRO,BLK,UNK,5,C,(null),96 WALKER STREET,NA,WALKER STREET,983942,200862,(null),PBMS,MANHATTAN,170,N,N,NA
2017067010096,2017-05-20,1899-12-31 00:35:00,2017,May,Saturday,Based on Radio Run,APP,POF,067,SGT,067,Y,(null),P,PSB,0,CPW,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CPW,25,MALE,BLACK,5.8,190,HEA,BRO,BLK,UNKNOW,67,D,(null),772 SCHENECTADY AVENUE,(null),SCHENECTADY AVENUE,1002669,177737,(null),PBBS,BROOKLYN,NA,NA,NA,NA
2137,2018-03-14,1899-12-31 23:19:00,2018,March,Wednesday,Based on Self Initiated,APP,LT,13,CPT,13,Y,O,P,PSB,1,GRAND LARCENY,6,Y,(null),N,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UNCOOPERATIVE,38,MALE,BLACK,6.1,230,HEA,BRO,BLK,"GOTEE, BLUE & GREEN WINTER COAT",13,D,(null),208 EAST 28 STREET,(null),EAST 28 STREET,989681,209523,(null),PBMS,MANHATTAN,NA,NA,NA,NA
NA,2019-03-19,1899-12-31 15:06:00,2019,March,Tuesday,Based on Self Initiated,APP,POM,807,SGT,807,NA,O,P,PSB,1,CPW,5,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),(,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),DE,COMBATIVE,13,MALE,(null),5.8,160,MED,BRO,BRO,(null),41,C,(null),EAST 162 STREET && PROSPECT AVENUE,NA,EAST 162 STREET,1011693,238602,(null),PBBX,BRONX,3992,N,(,NA
8000,2018-09-12,1899-12-31 12:20:00,2018,September,Wednesday,Based on Self Initiated,APP,SDS,497,LT,497,Y,(null),P,PSB,0,PROSTITUTION,40,Y,(null),Y,N,(null),N,(null),N,I,(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NORMAL,36,MALE,BLACK,(null),(null),MED,BRO,BLK,(null),103,B,(null),182-35 JAMAICA AVENUE,(null),JAMAICA AVENUE,1045810,197618,(null),PBQS,QUEENS,NA,NA,NA,NA
NA,2021-06-04,14:55:00,2021,June,Friday,Based on Radio Run,APP,POM,094,(null),(null),(null),O,P,PSB,2,PETIT LARCENY,8,Y,(null),Y,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,(null),28,MALE,BLACK HISPANIC,5.8,155,THN,GRN,BRO,(null),094,C,(null),210 GREENPOINT AVE,NA,GREENPOINT AVE,997607,205258,NA,PBBN,BROOKLYN,NA,N,N,3203
NA,2020-02-12,1899-12-31 17:59:00,2020,February,Wednesday,Based on Radio Run,APP,POM,6,LT,6,NA,I,P,PSB,1,PETIT LARCENY,9,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CM,CALM,NA,MALE,WHITE,6,NA,(null),(null),(nu,PINK PIKACHU HAT,6,A,(null),135 W 3 ST,NA,W 3 ST,984006,205564,10012,PBMS,MANHATTAN,NA,N,N,1363
NA,2021-07-10,21:45:00,2021,July,Saturday,Based on Self Initiated,APP,POM,073,SGT,073,Y,O,P,PSB,2,CPW,1,Y,(null),N,Y,OTHER,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),DE,ANGRY,16,MALE,BLACK,6.0,165,THN,BRO,BLK,(null),073,C,(null),JUNIUS ST && LIBERTY AVE,NA,JUNIUS ST,1010904,184593,NA,PBBN,BROOKLYN,NA,N,N,3956
NA,2019-08-18,1899-12-31 01:07:00,2019,August,Sunday,Based on Radio Run,APP,POM,34,SGT,34,NA,O,(null),(null),1,ROBBERY,5,Y,(null),Y,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,NERVOUS,25,MALE,BLACK HISPANIC,6,180,THN,BRO,BLK,UNKNOWN,34,D,(null),40 SHERMAN AVENUE,NA,SHERMAN AVENUE,1004180,253651,(null),PBMN,MANHATTAN,3641,N,N,NA
NA,2021-12-03,21:30:00,2021,December,Friday,Based on Self Initiated,APP,POM,184,LT,184,Y,(null),(null),(null),1,CPW,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,22,MALE,WHITE HISPANIC,5.7,180,MED,BRO,BLK,N/A,115,B,(null),92 ST && 32 AVE,NA,92 ST,1018476,215701,NA,PBQN,QUEENS,NA,N,Y,8104
8266,2018-09-21,1899-12-31 21:25:00,2018,September,Friday,Based on C/W on Scene,APP,POM,103,SGT,103,Y,(null),P,PSB,0,ASSAULT,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,16,MALE,BLACK,5.2,130,THN,BRO,BLK,(null),103,A,(null),JAMAICA AVENUE && 153 STREET,(null),JAMAICA AVENUE,1039070,195365,(null),PBQS,QUEENS,NA,NA,NA,NA
4611,2018-05-26,1899-12-31 19:00:00,2018,May,Saturday,Based on Radio Run,APP,POF,49,SGT,49,Y,O,(null),(null),1,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM AND COOPERATIVE,52,MALE,WHITE HISPANIC,5.0999999999999996,170,THN,BRO,BRO,(null),49,B,(null),2244 WHITE PLAINS ROAD,(null),WHITE PLAINS ROAD,1020884,252147,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2020-12-16,1899-12-31 13:23:00,2020,December,Wednesday,Based on Self Initiated,APP,POM,84,SGT,84,NA,O,(null),(null),3,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,UPSET,50,MALE,BLACK,5.1,160,MED,BRO,BLK,WHITE JACKET,76,B,(null),HOYT ST && BALTIC ST,NA,HOYT ST,987146,188460,11201,PBBS,BROOKLYN,NA,N,N,9404
NA,2019-06-30,1899-12-31 00:52:00,2019,June,Sunday,Based on Radio Run,APP,POM,34,SGT,34,NA,(null),(null),(null),1,ROBBERY,12,Y,(null),Y,Y,ROBBERY,N,(null),N,(null),(null),V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,"EXCITED, COMPLIANT",23,FEMALE,BLACK HISPANIC,5.3,110,THN,BLK,BLK,(null),34,A,(null),WEST 180 STREET && SAINT NICHOLAS AVENUE,NA,WEST 180 STREET,1002443,248462,(null),PBMN,MANHATTAN,3601,N,N,NA
3753,2018-05-01,1899-12-31 09:50:00,2018,May,Tuesday,Based on Self Initiated,APP,POM,863,SGT,863,Y,S,T,Transit,1,CPW,10,Y,(null),N,Y,CPW,N,(null),N,(null),S,V,N,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,Y,(null),(null),DE,COMPLIANT,40,MALE,WHITE HISPANIC,5.7,160,(null),BRO,BLK,(null),13,E,(null),UNION SQUARE WEST && EAST 14 STREET,(null),UNION SQUARE WEST,986553,207131,(null),PBMS,MANHATTAN,NA,NA,NA,NA
NA,2019-04-26,1899-12-31 18:58:00,2019,April,Friday,Based on Self Initiated,APP,POM,90,SGT,90,NA,O,P,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,4,Y,(null),Y,N,(null),Y,MARIJU,N,(null),S,(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,CALM,21,MALE,BLACK HISPANIC,6.1,190,MED,BRO,BLK,(null),90,A,(null),RODNEY STREET && SOUTH 4 STREET,NA,RODNEY STREET,996480,197707,(null),PBBN,BROOKLYN,10293,N,N,NA
5219,2018-06-14,1899-12-31 13:45:00,2018,June,Thursday,Based on Radio Run,APP,POM,446,SGT,446,Y,O,P,PSB,2,CPW,5,Y,(null),Y,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),DE,CALM,16,MALE,WHITE,5.8,180,MED,BRO,BLK,(null),120,B,(null),BELMONT PLACE && WALL STREET,(null),BELMONT PLACE,962074,173539,(null),PBSI,STATEN ISLAND,NA,NA,NA,NA
